ts_code,name,start_date,end_date,ann_date,change_reason
300915.SZ,海融科技,20201202,,,其他
300916.SZ,朗特智能,20201202,,,其他
300917.SZ,特发服务,20201202,,,其他
300192.SZ,科德教育,20201202,,20201202,改名
688578.SH,艾力斯,20201202,,,其他
605266.SH,健之佳,20201201,,,其他
003025.SZ,思进智能,20201201,,,其他
000004.SZ,国华网安,20201201,,20201201,改名
000768.SZ,中航西飞,20201201,,20201201,改名
605500.SH,森林包装,20201201,,,其他
688668.SH,鼎通科技,20201201,,,其他
002290.SZ,ST禾盛,20201201,,20201201,改名
605299.SH,舒华体育,20201201,,,其他
003026.SZ,中晶科技,20201201,,,其他
605186.SH,健麾信息,20201201,,,其他
003023.SZ,彩虹集团,20201201,,,其他
605151.SH,西上海,20201201,,,其他
002290.SZ,ST禾盛,20201201,20210419,20201201,改名
688308.SH,欧科亿,20201130,,,其他
688136.SH,科兴制药,20201130,,,其他
003027.SZ,同兴环保,20201130,,,其他
688699.SH,明微电子,20201130,,,其他
300910.SZ,瑞丰新材,20201127,,,其他
838030.BJ,德众汽车,20201127,,,其他
688571.SH,杭华股份,20201127,,,其他
603656.SH,泰禾智能,20201126,,20201121,改名
003004.SZ,声迅股份,20201126,,,其他
002212.SZ,天融信,20201126,,20201126,改名
688510.SH,航亚科技,20201125,,,其他
605177.SH,东亚药业,20201125,,,其他
605376.SH,博迁新材,20201125,,,其他
688608.SH,恒玄科技,20201125,,,其他
688777.SH,中控技术,20201124,,,其他
003023.SZ,彩虹集团,20201124,,,其他
605151.SH,西上海,20201124,,,其他
605183.SH,确成股份,20201124,,,其他
430047.BJ,诺思兰德,20201124,,,其他
003022.SZ,联泓新科,20201124,,,其他
300913.SZ,兆龙互连,20201124,,,其他
003025.SZ,思进智能,20201124,,,其他
688590.SH,新致软件,20201124,,,其他
605299.SH,舒华体育,20201124,,,其他
300912.SZ,凯龙高科,20201123,,,其他
688136.SH,科兴制药,20201123,,,其他
688308.SH,欧科亿,20201123,,,其他
300908.SZ,仲景食品,20201123,,,其他
603311.SH,金海高科,20201123,,20201118,改名
003021.SZ,兆威机电,20201123,,,其他
605068.SH,明新旭腾,20201123,,,其他
601686.SH,友发集团,20201123,,,其他
688557.SH,兰剑智能,20201120,,,其他
688571.SH,杭华股份,20201120,,,其他
000615.SZ,奥园美谷,20201119,,20201119,改名
300911.SZ,亿田智能,20201119,,,其他
300916.SZ,朗特智能,20201118,,,其他
600189.SH,泉阳泉,20201118,,20201114,改名
688219.SH,会通股份,20201118,,,其他
300907.SZ,康平科技,20201118,,,其他
871396.BJ,常辅股份,20201118,,,其他
605258.SH,协和电子,20201118,,,其他
300909.SZ,汇创达,20201118,,,其他
605376.SH,博迁新材,20201118,,,其他
605266.SH,健之佳,20201118,,,其他
688578.SH,艾力斯,20201118,,,其他
003019.SZ,宸展光电,20201117,,,其他
300910.SZ,瑞丰新材,20201117,,,其他
688590.SH,新致软件,20201117,,,其他
300913.SZ,兆龙互连,20201117,,,其他
605183.SH,确成股份,20201117,,,其他
003022.SZ,联泓新科,20201117,,,其他
688699.SH,明微电子,20201117,,,其他
300915.SZ,海融科技,20201117,,,其他
003004.SZ,声迅股份,20201116,,,其他
003021.SZ,兆威机电,20201116,,,其他
601686.SH,友发集团,20201116,,,其他
300912.SZ,凯龙高科,20201116,,,其他
605177.SH,东亚药业,20201113,,,其他
600567.SH,山鹰国际,20201113,,20201110,改名
688557.SH,兰剑智能,20201113,,,其他
688160.SH,步科股份,20201112,,,其他
300911.SZ,亿田智能,20201112,,,其他
300884.SZ,狄耐克,20201112,,,其他
688135.SH,利扬芯片,20201111,,,其他
688578.SH,艾力斯,20201111,,,其他
605258.SH,协和电子,20201111,,,其他
003020.SZ,立方制药,20201111,,,其他
688057.SH,金达莱,20201111,,,其他
605068.SH,明新旭腾,20201110,,,其他
688777.SH,中控技术,20201110,,,其他
605007.SH,五洲特纸,20201110,,,其他
300908.SZ,仲景食品,20201110,,,其他
830839.BJ,万通液压,20201109,,,其他
300910.SZ,瑞丰新材,20201109,,,其他
003004.SZ,声迅股份,20201109,,,其他
688529.SH,豪森股份,20201109,,,其他
003018.SZ,金富科技,20201106,,,其他
002240.SZ,盛新锂能,20201106,,20201106,改名
605177.SH,东亚药业,20201106,,,其他
300907.SZ,康平科技,20201106,,,其他
600421.SH,ST华嵘,20201106,20210616,20201103,改名
600421.SH,ST华嵘,20201106,,20201103,改名
300909.SZ,汇创达,20201106,,,其他
000939.SZ,凯迪退,20201105,,20201029,终止上市
300905.SZ,宝丽迪,20201105,,,其他
000576.SZ,甘化科工,20201105,,20201105,改名
300903.SZ,科翔股份,20201105,,,其他
300906.SZ,日月明,20201105,,,其他
300064.SZ,ST金刚,20201104,,20201103,ST
300064.SZ,ST金刚,20201104,20210427,20201103,ST
002766.SZ,ST索菱,20201103,,20201102,摘星
605068.SH,明新旭腾,20201103,,,其他
688777.SH,中控技术,20201103,,,其他
002175.SZ,ST东网,20201103,20210505,20201031,摘星
002175.SZ,ST东网,20201103,,20201031,摘星
688219.SH,会通股份,20201103,,,其他
002766.SZ,ST索菱,20201103,20210412,20201102,摘星
003020.SZ,立方制药,20201103,,,其他
603018.SH,华设集团,20201102,,20201028,改名
002005.SZ,ST德豪,20201102,,20201030,摘星
002684.SZ,ST猛狮,20201102,,20201030,摘星
601995.SH,中金公司,20201102,,,其他
003019.SZ,宸展光电,20201102,,,其他
002684.SZ,ST猛狮,20201102,20210429,20201030,摘星
300884.SZ,狄耐克,20201102,,,其他
688133.SH,泰坦科技,20201030,,,其他
688160.SH,步科股份,20201030,,,其他
300908.SZ,仲景食品,20201030,,,其他
300909.SZ,汇创达,20201030,,,其他
688057.SH,金达莱,20201030,,,其他
300907.SZ,康平科技,20201030,,,其他
605169.SH,洪通燃气,20201030,,,其他
300901.SZ,中胤时尚,20201029,,,其他
300902.SZ,国安达,20201029,,,其他
688135.SH,利扬芯片,20201029,,,其他
300900.SZ,广联航空,20201029,,,其他
002532.SZ,天山铝业,20201028,,20201028,改名
605266.SH,健之佳,20201028,,,其他
688221.SH,前沿生物-U,20201028,,,其他
688221.SH,前沿生物,20201028,,,其他
605007.SH,五洲特纸,20201027,,,其他
601187.SH,厦门银行,20201027,,,其他
688688.SH,蚂蚁集团,20201027,,,其他
688529.SH,豪森股份,20201027,,,其他
605266.SH,健之佳,20201027,,,其他
002765.SZ,蓝黛科技,20201027,,20201027,改名
688219.SH,会通股份,20201027,,,其他
000816.SZ,智慧农业,20201027,,20201026,撤销ST
003018.SZ,金富科技,20201027,,,其他
300903.SZ,科翔股份,20201026,,,其他
688179.SH,阿拉丁,20201026,,,其他
003016.SZ,欣贺股份,20201026,,,其他
002706.SZ,良信股份,20201026,,20201024,改名
003019.SZ,宸展光电,20201026,,,其他
300884.SZ,狄耐克,20201026,,,其他
003017.SZ,大洋生物,20201026,,,其他
300906.SZ,日月明,20201023,,,其他
688057.SH,金达莱,20201023,,,其他
688129.SH,东来技术,20201023,,,其他
688160.SH,步科股份,20201023,,,其他
688688.SH,蚂蚁集团,20201022,,,其他
003013.SZ,地铁设计,20201022,,,其他
688788.SH,科思科技,20201022,,,其他
688135.SH,利扬芯片,20201022,,,其他
605058.SH,澳弘电子,20201021,,,其他
003015.SZ,日久光电,20201021,,,其他
300905.SZ,宝丽迪,20201021,,,其他
002524.SZ,光正眼科,20201020,,20201020,改名
601568.SH,北元集团,20201020,,,其他
688529.SH,豪森股份,20201020,,,其他
605007.SH,五洲特纸,20201020,,,其他
003018.SZ,金富科技,20201020,,,其他
300600.SZ,国瑞科技,20201019,,20201017,改名
688133.SH,泰坦科技,20201019,,,其他
605169.SH,洪通燃气,20201019,,,其他
003012.SZ,东鹏控股,20201019,,,其他
601995.SH,中金公司,20201019,,,其他
605336.SH,帅丰电器,20201019,,,其他
300902.SZ,国安达,20201019,,,其他
300903.SZ,科翔股份,20201019,,,其他
688386.SH,泛亚微透,20201016,,,其他
300898.SZ,熊猫乳品,20201016,,,其他
300899.SZ,上海凯鑫,20201016,,,其他
300300.SZ,海峡创新,20201015,,20201015,改名
300999.SZ,金龙鱼,20201015,,,其他
688330.SH,宏力达,20201015,,,其他
688221.SH,前沿生物,20201015,,,其他
300901.SZ,中胤时尚,20201014,,,其他
300900.SZ,广联航空,20201014,,,其他
003016.SZ,欣贺股份,20201014,,,其他
003001.SZ,中岩大地,20201013,,,其他
688179.SH,阿拉丁,20201013,,,其他
688129.SH,东来技术,20201012,,,其他
003017.SZ,大洋生物,20201012,,,其他
605338.SH,巴比食品,20201012,,,其他
601187.SH,厦门银行,20201012,,,其他
605169.SH,洪通燃气,20201012,,,其他
601995.SH,中金公司,20201012,,,其他
603887.SH,城地香江,20201012,,20200929,改名
688093.SH,世华科技,20200930,,,其他
003015.SZ,日久光电,20200930,,,其他
600095.SH,湘财股份,20200930,,20200926,改名
605099.SH,共创草坪,20200930,,,其他
003011.SZ,海象新材,20200930,,,其他
300902.SZ,国安达,20200930,,,其他
688221.SH,前沿生物,20200930,,,其他
688133.SH,泰坦科技,20200930,,,其他
688788.SH,科思科技,20200930,,,其他
605058.SH,澳弘电子,20200930,,,其他
003013.SZ,地铁设计,20200930,,,其他
600157.SH,*ST永泰,20200929,20210118,20200926,*ST
300901.SZ,中胤时尚,20200929,,,其他
605018.SH,长华股份,20200929,,,其他
605136.SH,丽人丽妆,20200929,,,其他
601568.SH,北元集团,20200929,,,其他
003016.SZ,欣贺股份,20200929,,,其他
300900.SZ,广联航空,20200929,,,其他
600157.SH,*ST永泰,20200929,,20200926,*ST
300897.SZ,山科智能,20200928,,,其他
300896.SZ,爱美客,20200928,,,其他
688129.SH,东来技术,20200928,,,其他
300898.SZ,熊猫乳品,20200928,,,其他
688386.SH,泛亚微透,20200928,,,其他
688179.SH,阿拉丁,20200928,,,其他
300116.SZ,保力新,20200928,,20200928,改名
688013.SH,天臣医疗,20200928,,,其他
688585.SH,上纬新材,20200928,,,其他
688595.SH,芯海科技,20200928,,,其他
605218.SH,伟时电子,20200928,,,其他
605111.SH,新洁能,20200928,,,其他
003010.SZ,若羽臣,20200925,,,其他
002998.SZ,优彩资源,20200925,,,其他
603565.SH,中谷物流,20200925,,,其他
003009.SZ,中天火箭,20200925,,,其他
600929.SH,雪天盐业,20200924,,20200919,改名
603477.SH,巨星农牧,20200924,,20200919,其他
300999.SZ,金龙鱼,20200924,,,其他
605050.SH,福然德,20200924,,,其他
300893.SZ,松原股份,20200924,,,其他
300895.SZ,铜牛信息,20200924,,,其他
300892.SZ,品渥食品,20200924,,,其他
003007.SZ,直真科技,20200923,,,其他
003013.SZ,地铁设计,20200923,,,其他
605336.SH,帅丰电器,20200923,,,其他
688788.SH,科思科技,20200923,,,其他
003015.SZ,日久光电,20200923,,,其他
688330.SH,宏力达,20200923,,,其他
003008.SZ,开普检测,20200923,,,其他
300896.SZ,爱美客,20200923,,,其他
300149.SZ,睿智医药,20200922,,20200922,改名
605338.SH,巴比食品,20200922,,,其他
605058.SH,澳弘电子,20200922,,,其他
688156.SH,路德环境,20200922,,,其他
600702.SH,ST舍得,20200922,20210518,20200921,ST
601568.SH,北元集团,20200922,,,其他
003005.SZ,竞业达,20200922,,,其他
003002.SZ,壶化股份,20200922,,,其他
688526.SH,科前生物,20200922,,,其他
600702.SH,ST舍得,20200922,,20200921,ST
605116.SH,奥锐特,20200921,,,其他
300898.SZ,熊猫乳品,20200921,,,其他
688386.SH,泛亚微透,20200921,,,其他
688536.SH,思瑞浦,20200921,,,其他
300431.SZ,暴风退,20200921,,20200919,终止上市
300899.SZ,上海凯鑫,20200921,,,其他
003006.SZ,百亚股份,20200921,,,其他
003003.SZ,天元股份,20200921,,,其他
688127.SH,蓝特光学,20200921,,,其他
003012.SZ,东鹏控股,20200921,,,其他
300999.SZ,金龙鱼,20200918,,,其他
688301.SH,奕瑞科技,20200918,,,其他
002629.SZ,ST仁智,20200918,20211216,20200917,摘星
002629.SZ,ST仁智,20200918,,20200917,摘星
300423.SZ,昇辉科技,20200918,,20200918,改名
605198.SH,德利股份,20200918,,,其他
603112.SH,华翔股份,20200917,,,其他
300890.SZ,翔丰华,20200917,,,其他
003011.SZ,海象新材,20200917,,,其他
300891.SZ,惠云钛业,20200917,,,其他
688093.SH,世华科技,20200917,,,其他
605099.SH,共创草坪,20200917,,,其他
300888.SZ,稳健医疗,20200917,,,其他
300887.SZ,谱尼测试,20200916,,,其他
300889.SZ,爱克股份,20200916,,,其他
605369.SH,拱东医疗,20200916,,,其他
300886.SZ,华业香料,20200916,,,其他
688585.SH,上纬新材,20200916,,,其他
300896.SZ,爱美客,20200916,,,其他
605018.SH,长华股份,20200916,,,其他
605136.SH,丽人丽妆,20200916,,,其他
688330.SH,宏力达,20200916,,,其他
688577.SH,浙海德曼,20200916,,,其他
688013.SH,天臣医疗,20200916,,,其他
688595.SH,芯海科技,20200915,,,其他
300446.SZ,ST乐凯,20200915,,20200914,ST
300029.SZ,ST天龙,20200915,,20200914,ST
605128.SH,上海沿浦,20200915,,,其他
605218.SH,伟时电子,20200915,,,其他
601187.SH,厦门银行,20200915,,,其他
605338.SH,巴比食品,20200915,,,其他
603565.SH,中谷物流,20200915,,,其他
605111.SH,新洁能,20200915,,,其他
300029.SZ,ST天龙,20200915,20210425,20200914,ST
300446.SZ,ST乐凯,20200915,20210427,20200914,ST
605336.SH,帅丰电器,20200915,,,其他
300367.SZ,ST网力,20200915,,20200914,ST
003010.SZ,若羽臣,20200915,,,其他
002998.SZ,优彩资源,20200915,,,其他
003000.SZ,华文食品,20200914,,,其他
300893.SZ,松原股份,20200914,,,其他
003000.SZ,华文食品,20200914,20210429,,其他
300897.SZ,山科智能,20200914,,,其他
003009.SZ,中天火箭,20200914,,,其他
300895.SZ,铜牛信息,20200914,,,其他
002984.SZ,森麒麟,20200911,,,其他
605009.SH,豪悦护理,20200911,,,其他
605358.SH,立昂微,20200911,,,其他
605099.SH,共创草坪,20200910,,,其他
300883.SZ,龙利得,20200910,,,其他
300885.SZ,海昌新材,20200910,,,其他
688551.SH,科威尔,20200910,,,其他
300882.SZ,万胜智能,20200910,,,其他
003008.SZ,开普检测,20200910,,,其他
688526.SH,科前生物,20200910,,,其他
688093.SH,世华科技,20200910,,,其他
003007.SZ,直真科技,20200910,,,其他
688156.SH,路德环境,20200909,,,其他
688013.SH,天臣医疗,20200909,,,其他
003005.SZ,竞业达,20200909,,,其他
688585.SH,上纬新材,20200909,,,其他
605018.SH,长华股份,20200909,,,其他
605136.SH,丽人丽妆,20200909,,,其他
688127.SH,蓝特光学,20200909,,,其他
300896.SZ,爱美客,20200909,,,其他
688559.SH,海目星,20200909,,,其他
605003.SH,众望布艺,20200908,,,其他
003006.SZ,百亚股份,20200908,,,其他
003003.SZ,天元股份,20200908,,,其他
605116.SH,奥锐特,20200908,,,其他
003010.SZ,若羽臣,20200908,,,其他
601187.SH,厦门银行,20200908,,,其他
688536.SH,思瑞浦,20200908,,,其他
688595.SH,芯海科技,20200908,,,其他
605050.SH,福然德,20200908,,,其他
688095.SH,福昕软件,20200908,,,其他
688129.SH,东来股份,20200908,,,其他
605218.SH,伟时电子,20200908,,,其他
300892.SZ,品渥食品,20200908,,,其他
003002.SZ,壶化股份,20200907,,,其他
605111.SH,新洁能,20200907,,,其他
300895.SZ,铜牛信息,20200907,,,其他
300893.SZ,松原股份,20200907,,,其他
601702.SH,华峰铝业,20200907,,,其他
000893.SZ,亚钾国际,20200907,,20200905,改名
300891.SZ,惠云钛业,20200907,,,其他
003009.SZ,中天火箭,20200907,,,其他
300890.SZ,翔丰华,20200907,,,其他
000911.SZ,南宁糖业,20200904,,20200903,撤销ST
300888.SZ,稳健医疗,20200904,,,其他
605198.SH,德利股份,20200904,,,其他
300889.SZ,爱克股份,20200904,,,其他
300887.SZ,谱尼测试,20200904,,,其他
688301.SH,奕瑞科技,20200904,,,其他
688390.SH,固德威,20200904,,,其他
002999.SZ,天禾股份,20200903,,,其他
002997.SZ,瑞鹄模具,20200903,,,其他
300886.SZ,华业香料,20200903,,,其他
688526.SH,科前生物,20200903,,,其他
688577.SH,浙海德曼,20200903,,,其他
605006.SH,山东玻纤,20200903,,,其他
605369.SH,拱东医疗,20200903,,,其他
688378.SH,奥来德,20200903,,,其他
688550.SH,瑞联新材,20200902,,,其他
688056.SH,莱伯泰科,20200902,,,其他
688513.SH,苑东生物,20200902,,,其他
003001.SZ,中岩大地,20200902,,,其他
003000.SZ,华文食品,20200902,,,其他
605369.SH,拱东医疗,20200902,,,其他
688127.SH,蓝特光学,20200902,,,其他
688156.SH,路德环境,20200902,,,其他
833873.BJ,中设咨询,20200901,,20200829,改名
603112.SH,华翔股份,20200901,,,其他
300880.SZ,迦南智能,20200901,,,其他
605050.SH,福然德,20200901,,,其他
003006.SZ,百亚股份,20200901,,,其他
300892.SZ,品渥食品,20200901,,,其他
003005.SZ,竞业达,20200901,,,其他
300879.SZ,大叶股份,20200901,,,其他
688386.SH,泛亚微透,20200901,,,其他
605116.SH,奥锐特,20200901,,,其他
603155.SH,新亚强,20200901,,,其他
300881.SZ,盛德鑫泰,20200901,,,其他
688536.SH,思瑞浦,20200901,,,其他
003003.SZ,天元股份,20200901,,,其他
605358.SH,立昂微,20200831,,,其他
688569.SH,铁科轨道,20200831,,,其他
300891.SZ,惠云钛业,20200831,,,其他
003002.SZ,壶化股份,20200831,,,其他
300883.SZ,龙利得,20200831,,,其他
002984.SZ,森麒麟,20200831,,,其他
300890.SZ,翔丰华,20200831,,,其他
300888.SZ,稳健医疗,20200828,,,其他
688017.SH,绿的谐波,20200828,,,其他
688408.SH,中信博,20200828,,,其他
688215.SH,瑞晟智能,20200828,,,其他
002213.SZ,大为股份,20200828,,20200828,改名
300889.SZ,爱克股份,20200828,,,其他
688301.SH,奕瑞科技,20200828,,,其他
688289.SH,圣湘生物,20200828,,,其他
002996.SZ,顺博合金,20200828,,,其他
300887.SZ,谱尼测试,20200828,,,其他
300886.SZ,华业香料,20200827,,,其他
688577.SH,浙海德曼,20200827,,,其他
688551.SH,科威尔,20200827,,,其他
300885.SZ,海昌新材,20200827,,,其他
605009.SH,豪悦护理,20200827,,,其他
688095.SH,福昕软件,20200827,,,其他
605003.SH,众望布艺,20200826,,,其他
300885.SZ,海昌新材,20200826,,,其他
603112.SH,华翔股份,20200825,,,其他
600365.SH,ST通葡,20200825,,20200824,ST
605358.SH,立昂微,20200825,,,其他
003000.SZ,华文食品,20200825,,,其他
003001.SZ,中岩大地,20200825,,,其他
605123.SH,派克新材,20200825,,,其他
601777.SH,*ST力帆,20200825,,20200824,*ST
002998.SZ,优彩资源,20200825,,,其他
601777.SH,*ST力帆,20200825,20210303,20200824,*ST
688559.SH,海目星,20200825,,,其他
601702.SH,华峰铝业,20200825,,,其他
605255.SH,天普股份,20200825,,,其他
603565.SH,中谷物流,20200825,,,其他
300865.SZ,大宏立,20200824,,,其他
300863.SZ,卡倍亿,20200824,,,其他
300860.SZ,锋尚文化,20200824,,,其他
300875.SZ,捷强装备,20200824,,,其他
300864.SZ,南大环境,20200824,,,其他
300878.SZ,维康药业,20200824,,,其他
300866.SZ,安克创新,20200824,,,其他
300877.SZ,金春股份,20200824,,,其他
002999.SZ,天禾股份,20200824,,,其他
300867.SZ,圣元环保,20200824,,,其他
300869.SZ,康泰医学,20200824,,,其他
300883.SZ,龙利得,20200824,,,其他
300861.SZ,美畅股份,20200824,,,其他
